ctl_loading,date_of,quotes_number,date_of_numeric
23344405275,2020-10-01,19.941856389814802,1601510400000000000
23461169477,2021-08-31,-10.917476112406689,1630368000000000000
23481143461,2019-11-20,-18.137156666915132,1574208000000000000
23613785225,2022-05-02,2.2737101120376906,1651449600000000000
23624441405,2021-03-07,-14.600212301047577,1615075200000000000
23674115548,2019-11-08,1.501102922275777,1573171200000000000
23722062758,2022-02-21,-23.376235781812284,1645401600000000000
23967761737,2020-08-25,-22.21972523005428,1598313600000000000
23997930178,2020-05-28,-3.58262348519429,1590624000000000000
24033715795,2021-06-12,-3.0113630506968434,1623456000000000000
24058244576,2021-03-14,-0.24994748165863712,1615680000000000000
24188986855,2022-03-12,-0.26635407116975784,1647043200000000000
24275934083,2021-12-16,0.06588991693928392,1639612800000000000
24284924983,2022-06-09,14.213737898785723,1654732800000000000
24284924983,2022-06-09,14.213737898785723,1654732800000000000
24303207869,2023-03-19,29.180213683288287,1679184000000000000
24477898842,2021-09-08,-1.8050088156466018,1631059200000000000
24535905461,2020-02-03,30.356275514460037,1580688000000000000
24653235390,2023-04-03,15.969840755952703,1680480000000000000
24717518839,2020-03-16,-2.8872451894843607,1584316800000000000
24717948296,2021-03-31,6.3054981092601565,1617148800000000000
24740164362,2019-04-12,4.124402501901727,1555027200000000000
24903046504,2020-03-14,-3.100390943223431,1584144000000000000
24907841089,2020-10-22,-9.154430075517269,1603324800000000000
25014725454,2021-01-10,0.7485366702054534,1610236800000000000
25047020638,2019-12-15,22.843855549808666,1576368000000000000
25047020638,2019-12-15,219.84385554980867,1576368000000000000
25047286297,2020-05-11,-8.942008749285833,1589155200000000000
25058080459,2021-03-01,-7.398047298497659,1614556800000000000
25103234924,2022-01-16,5.024430027953088,1642291200000000000
25131670933,2021-07-20,0.5435307341757039,1626739200000000000
25226803043,2019-05-19,-0.5388414659946079,1558224000000000000
25229760929,2022-02-06,26.45874685209725,1644105600000000000
25280953339,2023-02-09,11.353727924400857,1675900800000000000
25391376315,2021-04-26,20.337112495613837,1619395200000000000
25492260429,2022-06-21,-13.03745602714963,1655769600000000000
25553930811,2019-11-19,-32.41936903762257,1574121600000000000
25576026688,2020-11-27,-0.21885334074238472,1606435200000000000
25677342841,2020-05-31,-1.2266779189568524,1590883200000000000
25714775919,2021-04-25,7.476302461082014,1619308800000000000
25817358321,2021-01-18,-6.491131723336764,1610928000000000000
25987033747,2021-09-13,-11.782107566092066,1631491200000000000
26064356165,2022-06-05,3.929612448345779,1654387200000000000
26097516600,2022-08-29,4.205882080640663,1661731200000000000
26152459229,2019-09-06,328.858154218868,1567728000000000000
26152459229,2019-09-06,-23.14184578113202,1567728000000000000
26156045624,2020-11-19,-0.01001791071257685,1605744000000000000
26156045624,2020-11-19,-0.01001791071257685,1605744000000000000
26220064114,2019-08-11,-29.095548246736655,1565481600000000000
26226737263,2021-07-23,12.327290177195948,1626998400000000000
26268135646,2023-02-13,20.115880166128875,1676246400000000000
26290610826,2023-12-17,-7.774742866827978,1702771200000000000
26317652995,2022-03-29,5.271923030105199,1648512000000000000
26317652995,2022-03-29,5.271923030105199,1648512000000000000
26327597840,2022-05-03,2.7225626053146357,1651536000000000000
26392036074,2022-02-13,26.95537051592362,1644710400000000000
26439642809,2021-11-16,-32.60115575629038,1637020800000000000
26445230275,2023-02-03,23.333290945713998,1675382400000000000
26472672847,2023-04-24,6.381134973939595,1682294400000000000
26477542303,2022-10-29,1.354775718125154,1667001600000000000
26477542303,2022-10-29,1.354775718125154,1667001600000000000
26525661342,2021-03-13,28.680164404157722,1615593600000000000
26545065115,2023-07-29,-3.477005329609142,1690588800000000000
26545065115,2023-07-29,138.52299467039086,1690588800000000000
26691859723,2023-11-28,3.566898475913945,1701129600000000000
26703945398,2021-05-12,-2.0756430225220583,1620777600000000000
26703945398,2021-05-12,-2.0756430225220583,1620777600000000000
26705344492,2023-01-09,24.93544501669828,1673222400000000000
26732846643,2019-05-14,-16.969026064594402,1557792000000000000
26811902380,2021-05-16,2.552991233501814,1621123200000000000
26820001817,2020-07-15,-0.8596193710920943,1594771200000000000
26822079777,2022-05-07,-2.48095259837379,1651881600000000000
26883696024,2020-04-28,28.743755567862763,1588032000000000000
26914854831,2022-12-10,1.857843426087129,1670630400000000000
26928123523,2023-08-12,2.6252403808786653,1691798400000000000
26928123523,2023-08-12,2.6252403808786653,1691798400000000000
26928123523,2023-08-12,2.6252403808786653,1691798400000000000
26949367026,2023-05-08,3.193986080608113,1683504000000000000
26953375978,2023-12-14,3.4210168705787396,1702512000000000000
26964113303,2020-09-06,-6.02430966472582,1599350400000000000
27083291066,2021-08-15,13.587210634281291,1628985600000000000
27150982370,2021-08-04,-13.98467658136309,1628035200000000000
27218208295,2021-08-05,-1.5955737129884255,1628121600000000000
27368779141,2022-11-08,1.4475769168267902,1667865600000000000
27369197588,2023-11-06,26.432582404826746,1699228800000000000
27390603193,2021-05-28,-3.173674913078912,1622160000000000000
27391356896,2021-05-25,208.80618163458377,1621900800000000000
27391356896,2021-05-25,-3.1938183654162344,1621900800000000000
27549043355,2023-02-28,0.20845546182135877,1677542400000000000
27553491013,2022-10-24,-22.834624090078478,1666569600000000000
27627521320,2022-07-20,13.484421862497868,1658275200000000000
27663343893,2021-02-20,-4.419426762531714,1613779200000000000
27688758816,2020-05-29,19.867018771175765,1590710400000000000
27770761071,2024-03-09,2.181100835920006,1709942400000000000
27813579991,2021-12-06,0.07288541956330619,1638748800000000000
27824281488,2024-01-24,39.5251405110979,1706054400000000000
27937275924,2020-03-24,-5.193837957046128,1585008000000000000
27944505394,2021-09-21,-0.5332267884612634,1632182400000000000
27968614620,2021-10-06,-11.75542954201211,1633478400000000000
28080549618,2022-02-24,-29.401330955903234,1645660800000000000
28119665348,2022-05-12,-3.2579045695353557,1652313600000000000
28321530495,2022-03-24,19.628879990968983,1648080000000000000
28332435106,2023-03-11,5.069959953724947,1678492800000000000
28448091881,2021-03-30,-5.1783855729432275,1617062400000000000
28502326763,2021-03-08,0.9901407440925709,1615161600000000000
28532915384,2020-07-27,-0.03217729211610276,1595808000000000000
28532915384,2020-07-27,-0.03217729211610276,1595808000000000000
28558383092,2023-05-27,9.308314626173797,1685145600000000000
28610642635,2019-07-17,-20.62552013952046,1563321600000000000
28771935574,2024-02-24,-9.257286991165756,1708732800000000000
28785399519,2020-03-10,-17.42599718312755,1583798400000000000
28954445978,2020-10-17,-23.880279396157675,1602892800000000000
29039767643,2020-01-07,-27.153441115556575,1578355200000000000
29057708974,2024-01-02,31.89044925990845,1704153600000000000
29061053835,2019-12-01,-1.719300521504124,1575158400000000000
29063609500,2023-08-27,-8.309849725427455,1693094400000000000
29063609500,2023-08-27,-8.309849725427455,1693094400000000000
29148939009,2022-04-08,18.183869108616477,1649376000000000000
29196683047,2023-08-09,2.6908240812571194,1691539200000000000
29463183138,2020-09-04,-9.349530361564973,1599177600000000000
29480966591,2019-07-06,0.004875126396655105,1562371200000000000
29482992996,2020-04-03,3.5772906606689503,1585872000000000000
29484431698,2023-09-04,-5.058968117211123,1693785600000000000
29507947487,2023-09-02,-26.939767982803744,1693612800000000000
29507947487,2023-09-02,-26.939767982803744,1693612800000000000
29583951140,2022-09-24,-7.918388174270433,1663977600000000000
29620040211,2019-06-25,-1.5462495129913805,1561420800000000000
29677359234,2020-12-25,-29.69566561615426,1608854400000000000
29679042654,2022-11-06,13.827008303114098,1667692800000000000
29698066723,2022-10-20,-19.854254900025296,1666224000000000000
29802450939,2022-10-26,26.512890450244413,1666742400000000000
29845765715,2020-03-12,-3.747364291375902,1583971200000000000
29847729543,2021-04-18,-0.489930717158245,1618704000000000000
29851704931,2023-02-06,-2.868448533837352,1675641600000000000
29897620640,2024-01-06,24.702849921804784,1704499200000000000
29911811437,2021-03-21,15.704242232052422,1616284800000000000
29930177760,2023-05-17,3.4656338451571855,1684281600000000000
29999496820,2020-03-22,3.1570593239652567,1584835200000000000
30072965351,2021-04-14,20.342625478067248,1618358400000000000
30274414570,2022-01-09,-13.922233926672732,1641686400000000000
30285647992,2019-09-20,-3.3214585067127587,1568937600000000000
30307201135,2019-07-03,0.0030984554128394848,1562112000000000000
30307201135,2019-07-03,0.0030984554128394848,1562112000000000000
30440814599,2023-04-21,-25.447243096178056,1682035200000000000
30468452258,2020-04-11,1.662820740477457,1586563200000000000
30526626577,2020-02-13,1.5916995084601808,1581552000000000000
30580395879,2019-04-11,26.42397104134568,1554940800000000000
30590530616,2023-07-31,1.7233644990731705,1690761600000000000
30630142060,2023-04-30,3.453202477367313,1682812800000000000
30656997473,2024-03-11,-4.716086011543723,1710115200000000000
30684981783,2019-10-08,-14.972367152551215,1570492800000000000
30684981783,2019-10-08,-14.972367152551215,1570492800000000000
30704473931,2023-02-25,0.9507252145782559,1677283200000000000
30714070878,2019-10-21,-2.8542466605338177,1571616000000000000
30726445800,2022-05-18,31.763639960198134,1652832000000000000
30778608146,2021-10-28,29.067548347554123,1635379200000000000
30787241868,2022-09-17,-17.898853194556693,1663372800000000000
30826367573,2020-01-20,-2.517858622655581,1579478400000000000
30839337241,2022-04-25,14.932992997622591,1650844800000000000
30845026649,2021-09-28,-27.45111661836006,1632787200000000000
30930474318,2020-07-08,-20.010111234616375,1594166400000000000
30950856486,2022-08-23,1.4528673702548645,1661212800000000000
31007979386,2023-07-22,29.27040931668307,1689984000000000000
31053223105,2020-08-14,31.670097970439144,1597363200000000000
31071760932,2019-05-10,-2.360560169818143,1557446400000000000
31081845501,2022-09-03,-29.020745084765508,1662163200000000000
31086641046,2019-08-09,-1.4148612174298592,1565308800000000000
31326564909,2023-04-12,0.7011134365230305,1681257600000000000
31474704364,2022-07-26,-33.932746244998725,1658793600000000000
31475676721,2023-11-13,-8.184177364196557,1699833600000000000
31575260301,2021-09-19,2.2297240980955166,1632009600000000000
31627503006,2023-06-19,-23.8498771441582,1687132800000000000
31627799795,2020-04-07,-14.012700429672009,1586217600000000000
31627799795,2020-04-07,-14.012700429672009,1586217600000000000
31681013206,2021-04-08,35.16703213234729,1617840000000000000
31708120501,2023-06-02,-33.34355168982813,1685664000000000000
31714427024,2024-02-08,23.011133599841685,1707350400000000000
31769847803,2023-07-09,-30.93393146883733,1688860800000000000
31814967319,2021-03-06,-19.84332060798397,1614988800000000000
31835555310,2020-06-14,31.225960979202966,1592092800000000000
31843773952,2023-07-14,-32.35052127491082,1689292800000000000
31969964003,2021-10-02,20.104255095761573,1633132800000000000
32046579466,2022-09-11,18.44967147788674,1662854400000000000
32076502304,2023-11-14,6.583630081478134,1699920000000000000
32269326356,2021-11-21,-3.877279366212008,1637452800000000000
32288827640,2020-11-11,26.881849446090882,1605052800000000000
32307588936,2019-06-08,10.80492735884161,1559952000000000000
32411035232,2019-09-14,-8.720669615698853,1568419200000000000
32488442312,2020-08-21,3.042846355255847,1597968000000000000
32625982902,2024-01-11,-20.266122343325094,1704931200000000000
32690401608,2022-08-25,4.5444291216207375,1661385600000000000
32690401608,2022-08-25,409.54442912162074,1661385600000000000
32902978920,2024-01-08,0.5159575159991618,1704672000000000000
32910169559,2023-07-30,-30.200591848380043,1690675200000000000
32919441835,2021-04-04,34.084563105893096,1617494400000000000
32958128963,2023-11-30,3.3591757520713372,1701302400000000000
32970965834,2022-08-20,4.919281624040309,1660953600000000000
32997670572,2021-08-12,0.7103608669419827,1628726400000000000
33052295369,2023-07-12,-23.726333235979723,1689120000000000000
33102747758,2019-06-28,4.686665177154623,1561680000000000000
33102747758,2019-06-28,4.686665177154623,1561680000000000000
33139383003,2021-02-05,-24.995531754197657,1612483200000000000
33139383003,2021-02-05,-24.995531754197657,1612483200000000000
33228786821,2021-09-05,-0.17621681138302847,1630800000000000000
33229658755,2019-08-13,23.032537536201744,1565654400000000000
33234646177,2023-02-14,4.088502115572339,1676332800000000000
33242226797,2022-01-23,86.73951273071935,1642896000000000000
33242226797,2022-01-23,-2.2604872692806453,1642896000000000000
33257118915,2020-09-18,-4.405891978094132,1600387200000000000
33321221675,2023-09-01,3.4439067283634586,1693526400000000000
33336423923,2020-02-24,-2.2404764539485313,1582502400000000000
33354532370,2020-03-26,-2.416589310807524,1585180800000000000
33390557151,2023-04-06,32.618878436379134,1680739200000000000
33424703101,2020-11-13,-0.881553377882426,1605225600000000000
33451371648,2022-11-02,14.598465680747665,1667347200000000000
33480571428,2020-05-18,1.332821568003169,1589760000000000000
33543128516,2019-08-30,31.495967635526256,1567123200000000000
33555571914,2022-11-17,-0.14603104402965528,1668643200000000000
33627493565,2022-03-22,147.8873098230381,1647907200000000000
33627493565,2022-03-22,-21.112690176961905,1647907200000000000
33627878715,2022-01-21,19.61203941016612,1642723200000000000
33643292651,2021-12-14,-1.1330985527303596,1639440000000000000
33711147879,2020-03-23,-3.3947193832008793,1584921600000000000
33740146980,2020-10-24,-1.4426509751353365,1603497600000000000
33816563176,2019-04-23,1.3463174456388742,1555977600000000000
33837554636,2024-01-17,3.9412669241619938,1705449600000000000
33911584532,2019-09-19,3.330729440154869,1568851200000000000
33926067907,2019-09-30,-12.456027630052176,1569801600000000000
33975705933,2023-08-30,-5.198855954092835,1693353600000000000
33975705933,2023-08-30,-5.198855954092835,1693353600000000000
34040951345,2021-06-04,-28.57363245038846,1622764800000000000
34053980046,2023-11-04,1.9043532114343407,1699056000000000000
34066622050,2023-04-04,0.13694650768997008,1680566400000000000
34188830956,2023-01-11,2.0772603010818784,1673395200000000000
34220230187,2019-12-20,8.867398352705209,1576800000000000000
34240869487,2019-12-28,19.40996297876336,1577491200000000000
34279246555,2024-01-31,-3.738871645717154,1706659200000000000
34311092385,2023-01-05,4.198250787424342,1672876800000000000
34420256563,2023-07-25,22.015244793560726,1690243200000000000
34461514301,2024-01-03,1.511453887520247,1704240000000000000
34487784814,2020-10-10,-3.369252837129409,1602288000000000000
34576241393,2019-06-13,1.081251057469899,1560384000000000000
34576241393,2019-06-13,1.081251057469899,1560384000000000000
34581491839,2021-07-30,-21.32745917067109,1627603200000000000
34590364980,2023-03-14,370.6706177558949,1678752000000000000
34590364980,2023-03-14,2.6706177558949094,1678752000000000000
34590364980,2023-03-14,198.6706177558949,1678752000000000000
34613875577,2019-08-28,15.385563331523088,1566950400000000000
34646891056,2020-06-26,1.562923820895719,1593129600000000000
34705730256,2024-02-15,-19.832622763144002,1707955200000000000
34707861513,2019-07-23,-0.6048519902975613,1563840000000000000
34765470150,2023-05-18,27.571597820556974,1684368000000000000
34821077260,2021-06-30,-3.2828512974721207,1625011200000000000
34821077260,2021-06-30,-3.2828512974721207,1625011200000000000
34897804742,2023-06-13,15.5895811449426,1686614400000000000
34900154575,2023-01-18,2.513885825350144,1674000000000000000
34927616305,2021-10-23,0.6278190896917408,1634947200000000000
34976797657,2021-01-21,19.953952110052114,1611187200000000000
35027561101,2021-10-25,-30.6051539963878,1635120000000000000
35027561101,2021-10-25,-30.6051539963878,1635120000000000000
35041569496,2021-08-08,25.508321390213098,1628380800000000000
35064440661,2020-08-03,-3.2837445134730956,1596412800000000000
35068128178,2022-02-10,0.3619418730336861,1644451200000000000
35256501509,2020-02-08,-28.563063995860148,1581120000000000000
35393022606,2022-10-22,-16.161849075751604,1666396800000000000
35393022606,2022-10-22,-16.161849075751604,1666396800000000000
35412579562,2021-01-22,18.1821312220315,1611273600000000000
35436260768,2021-06-07,131.9934994406783,1623024000000000000
35436260768,2021-06-07,-1.0065005593216938,1623024000000000000
35443874963,2020-10-26,-2.6315385466705266,1603670400000000000
35484233330,2020-02-14,-30.1139823947845,1581638400000000000
35493189972,2019-06-13,1.081251057469899,1560384000000000000
35493189972,2019-06-13,1.081251057469899,1560384000000000000
35582951543,2024-01-19,2.4675352661295165,1705622400000000000
35640126966,2023-10-19,30.753819900299675,1697673600000000000
35648008610,2023-10-07,-22.744851493564283,1696636800000000000
35701365665,2019-04-10,7.128855132583226,1554854400000000000
35754402159,2020-08-23,-24.831618103156416,1598140800000000000
35847316902,2022-05-14,12.730780940804777,1652486400000000000
35854927723,2019-05-29,-20.92292986162687,1559088000000000000
35854927723,2019-05-29,-20.92292986162687,1559088000000000000
35922218243,2019-08-02,-4.654616102183184,1564704000000000000
35922218243,2019-08-02,-4.654616102183184,1564704000000000000
36042386075,2021-06-28,-30.533031295411035,1624838400000000000
36091428670,2021-11-14,25.464638777311393,1636848000000000000
36100925366,2019-08-24,-29.08684894590135,1566604800000000000
36202851058,2023-01-23,19.57521900575415,1674432000000000000
36224302116,2021-10-11,31.56194618668667,1633910400000000000
36278228516,2021-12-24,-12.117806634305452,1640304000000000000
36310533384,2023-11-02,5.280968672738879,1698883200000000000
36420878677,2023-09-05,4.0292576194443654,1693872000000000000
36427832932,2022-07-24,-8.065451915680114,1658620800000000000
36507517108,2022-08-14,-0.8787198394450115,1660435200000000000
36507517108,2022-08-14,325.121280160555,1660435200000000000
36524695341,2023-10-25,3.0378790423708324,1698192000000000000
36596805987,2019-06-04,-2.146570947010673,1559606400000000000
36606641402,2021-01-31,-22.060018509483257,1612051200000000000
36626923513,2022-12-08,-35.259262622625954,1670457600000000000
36638534337,2019-05-17,-13.096630447595146,1558051200000000000
36695677002,2021-04-07,-1.879307596426088,1617753600000000000
36700635782,2023-11-26,4.35148909655544,1700956800000000000
36717868960,2021-06-17,18.50693044137074,1623888000000000000
36722674170,2020-10-28,24.508355528295795,1603843200000000000
36833123237,2021-01-23,-23.115780105845204,1611360000000000000
36874878997,2020-08-13,13.964609083055564,1597276800000000000
37107614630,2023-05-04,5.656471203920887,1683158400000000000
37112300752,2021-12-10,-2.271210665884496,1639094400000000000
37174431007,2024-02-07,18.438479552694446,1707264000000000000
37253249179,2022-10-08,-18.21037910772509,1665187200000000000
37253249179,2022-10-08,-18.21037910772509,1665187200000000000
37402338250,2020-07-24,19.78779039083804,1595548800000000000
37444352159,2023-09-29,34.00102735411116,1695945600000000000
37578654401,2020-01-19,-9.10358871466525,1579392000000000000
37880905709,2020-09-26,1.865529763474683,1601078400000000000
37880905709,2020-09-26,1.865529763474683,1601078400000000000
37898873042,2021-08-17,-6.4784995879972485,1629158400000000000
37974554888,2022-05-05,-0.730597892605374,1651708800000000000
38000919100,2023-02-04,-1.7022258036718654,1675468800000000000
38298885045,2022-06-02,-0.35522811406463006,1654128000000000000
38448561415,2023-08-06,1.3290755036757105,1691280000000000000
38451027260,2021-12-01,-25.214071912284908,1638316800000000000
38454157738,2023-09-16,-7.770202268731282,1694822400000000000
38478242887,2023-02-15,-29.08494102325534,1676419200000000000
38531885628,2020-12-17,-25.504429296619605,1608163200000000000
38630616727,2023-08-01,-14.768071219704893,1690848000000000000
38672738910,2022-02-01,-30.76203013461111,1643673600000000000
38769066575,2021-12-15,-2.089883691702312,1639526400000000000
38782847952,2022-04-13,2.6800381200967536,1649808000000000000
38806408442,2023-08-30,-5.198855954092835,1693353600000000000
38806408442,2023-08-30,-5.198855954092835,1693353600000000000
38852594698,2021-11-12,-21.003067490062904,1636675200000000000
38919406452,2022-06-26,-15.274069726912046,1656201600000000000
38997500956,2021-05-02,20.38178528719334,1619913600000000000
39005023127,2019-12-12,-3.0893794312889327,1576108800000000000
39072556414,2021-06-21,15.142850752613015,1624233600000000000
39128161725,2023-04-22,3.167825169186017,1682121600000000000
39128334237,2021-06-19,28.74413721236931,1624060800000000000
39172967363,2019-07-30,4.271575116089252,1564444800000000000
39215090367,2021-01-19,33.94393479093901,1611014400000000000
39227500503,2021-06-25,29.339778799100657,1624579200000000000
39242319969,2023-11-21,1.9848502484428536,1700524800000000000
39309241580,2021-11-08,14.231383212893036,1636329600000000000
39343250787,2022-04-19,0.055759218289608725,1650326400000000000
39463701072,2022-10-23,-9.796779832442894,1666483200000000000
39627077645,2020-04-05,28.776239244765748,1586044800000000000
39661797960,2021-11-22,13.081113794547946,1637539200000000000
39689411220,2023-09-07,-8.966984379223902,1694044800000000000
39752392886,2020-09-05,21.161453690090923,1599264000000000000
39790682550,2021-07-15,12.45439991852794,1626307200000000000
39795400070,2021-06-24,23.95967384822478,1624492800000000000
39977419141,2022-02-15,27.112265479346263,1644883200000000000
40097555937,2021-10-20,-1.3970997050755614,1634688000000000000
40122813965,2024-01-14,-32.166377417494004,1705190400000000000
40130417285,2021-03-22,-2.3426118090348496,1616371200000000000
40169239510,2023-09-23,-27.084554230383787,1695427200000000000
40241157617,2020-02-20,-7.2690302325568155,1582156800000000000
40276527544,2023-03-16,33.40848530722053,1678924800000000000
40499245422,2019-05-04,-6.447892998163866,1556928000000000000
40531670162,2021-04-05,-5.410418250501436,1617580800000000000
40706768885,2021-12-05,-1.538869963235527,1638662400000000000
40732281251,2021-04-23,-1.419222360764934,1619136000000000000
40749581367,2021-02-11,1.144947720875109,1613001600000000000
40751145088,2023-03-12,18.51188333885301,1678579200000000000
40784938862,2024-02-25,4.1089258063022385,1708819200000000000
40800066688,2022-04-21,5.9192510864115775,1650499200000000000
40808241412,2023-02-11,21.40256666289315,1676073600000000000
41079371088,2021-01-02,-21.132122562902737,1609545600000000000
41081976629,2022-01-05,30.10153592590433,1641340800000000000
41097039980,2021-08-01,-23.409434556904273,1627776000000000000
41115436309,2021-02-09,-1.1673276026284611,1612828800000000000
41118718313,2022-12-29,28.055322730537057,1672272000000000000
41148157021,2021-07-14,-15.319641365873622,1626220800000000000
41207550994,2021-02-23,18.255006416937135,1614038400000000000
41289476422,2023-08-04,1.5689270548976424,1691107200000000000
41535633161,2020-05-10,-31.399666488441312,1589068800000000000
41623506912,2022-09-28,-18.326203383384893,1664323200000000000
41649049239,2023-12-01,4.632442029531319,1701388800000000000
41690152333,2022-05-25,5.621942163842846,1653436800000000000
41733674414,2023-09-17,2.492863453924656,1694908800000000000
41793513763,2023-04-18,396.27123806089196,1681776000000000000
41793513763,2023-04-18,-24.72876193910804,1681776000000000000
41803062692,2020-02-26,-10.418248916290906,1582675200000000000
41830775130,2020-12-19,-0.30365579276173094,1608336000000000000
41917790043,2021-10-31,16.173592907788134,1635638400000000000
42084671831,2021-12-18,6.698870820257298,1639785600000000000
42101946687,2020-10-19,-1.4919056650105063,1603065600000000000
42125061065,2023-03-03,-18.106338516559617,1677801600000000000
42271056111,2021-11-07,-33.97589105811005,1636243200000000000
42278955456,2019-06-18,18.705988876833544,1560816000000000000
42417013787,2021-11-06,-12.600104386523299,1636156800000000000
42417841491,2023-02-20,2.998970126773713,1676851200000000000
42510238463,2022-03-25,29.90209133415459,1648166400000000000
42660294143,2021-12-28,19.704441575059946,1640649600000000000
42743512914,2022-07-12,5.062502835199211,1657584000000000000
42782180973,2022-07-01,8.788425691764985,1656633600000000000
42869555033,2019-07-12,22.7151131029633,1562889600000000000
42975619892,2020-03-06,14.96375160041464,1583452800000000000
42981451002,2023-01-17,2.348174409891385,1673913600000000000
43107195949,2023-04-08,72.04045136321656,1680912000000000000
43107195949,2023-04-08,-32.95954863678344,1680912000000000000
43194051488,2022-01-01,-3.0513373515128706,1640995200000000000
43209510093,2020-10-14,-3.9535347394197515,1602633600000000000
43247863320,2021-04-30,11.46168088380415,1619740800000000000
43382887999,2022-11-24,11.431925522802487,1669248000000000000
43408095754,2020-10-05,-3.1545720193188913,1601856000000000000
43414015536,2020-01-01,-27.39054225061176,1577836800000000000
43481343566,2023-12-09,1.4921683241013852,1702080000000000000
43488124481,2020-01-28,-29.149672910048878,1580169600000000000
43492542841,2019-06-28,4.686665177154623,1561680000000000000
43492542841,2019-06-28,4.686665177154623,1561680000000000000
43554004185,2019-10-12,-3.6070916688317993,1570838400000000000
43597482078,2020-03-31,32.27351475566297,1585612800000000000
43697936031,2020-10-21,-27.1078394663715,1603238400000000000
43745303635,2022-07-31,34.803799709068585,1659225600000000000
43827333023,2023-01-30,21.605063070632184,1675036800000000000
44020240316,2023-07-02,27.48042943084772,1688256000000000000
44036385028,2021-09-01,33.29951201357301,1630454400000000000
44042614861,2021-11-25,-17.89888835285302,1637798400000000000
44140363291,2023-11-22,-8.075067058669163,1700611200000000000
44160375954,2022-10-19,-0.37754241156369517,1666137600000000000
44217722357,2022-06-28,17.619816641544958,1656374400000000000
44226687225,2023-12-27,21.59189810681562,1703635200000000000
44303360208,2022-02-22,-8.496490890563052,1645488000000000000
44372331596,2020-07-01,-31.779928105486704,1593561600000000000
44390227153,2020-03-28,-6.029892219196938,1585353600000000000
44464428880,2022-04-05,-19.29465840030531,1649116800000000000
44632504724,2022-12-14,8.555846949758688,1670976000000000000
44666059164,2024-02-14,0.021567894033069024,1707868800000000000
44704680055,2022-04-20,3.378065408991347,1650412800000000000
44782588945,2022-12-24,-36.29791740357621,1671840000000000000
44814967802,2019-08-25,-3.1252897876408383,1566691200000000000
44855916040,2019-10-29,0.5555975244557203,1572307200000000000
44857121415,2021-05-24,9.929877719160004,1621814400000000000
44948170461,2020-08-20,16.254068100406926,1597881600000000000
45023740690,2020-08-09,-2.647706136939348,1596931200000000000
45040926857,2020-05-14,-4.045344563872732,1589414400000000000
45048429218,2021-01-13,-25.646000916860032,1610496000000000000
45093667378,2022-07-30,-1.2816298214215749,1659139200000000000
45138791453,2019-11-15,-2.768206988960287,1573776000000000000
45335041941,2022-04-16,0.3003622693993293,1650067200000000000
45369116924,2023-12-20,-8.949462654632725,1703030400000000000
45389163275,2023-07-04,27.94192442795196,1688428800000000000
45483980451,2020-04-29,-2.883447596289386,1588118400000000000
45564249670,2021-06-10,1.7576006402875919,1623283200000000000
45592420014,2023-07-26,-20.977093267005557,1690329600000000000
45594168979,2023-03-10,-7.487341384569106,1678406400000000000
45641911876,2022-01-31,24.905539250788422,1643587200000000000
45655173658,2019-07-15,3.2317575543871726,1563148800000000000
45665242422,2020-06-04,16.682799912803546,1591228800000000000
45816830921,2022-06-11,-31.84871926985869,1654905600000000000
45833064470,2019-06-12,27.505773613965516,1560297600000000000
45950356717,2019-11-03,17.351702922505297,1572739200000000000
45973749794,2021-11-17,3.0046798395865153,1637107200000000000
45973749794,2021-11-17,3.0046798395865153,1637107200000000000
46025325540,2022-08-08,26.903857064427598,1659916800000000000
46090630740,2019-12-31,9.762840117685528,1577750400000000000
46092258037,2021-12-17,18.972267353940538,1639699200000000000
46092258037,2021-12-17,197.97226735394054,1639699200000000000
46197692273,2019-04-24,0.013689717407203261,1556064000000000000
46229785713,2021-11-28,30.958160527242,1638057600000000000
46240974588,2019-06-15,24.58145728195649,1560556800000000000
46331682723,2023-09-14,-14.13384120362673,1694649600000000000
46344290281,2023-07-18,5.391655517343565,1689638400000000000
46536858981,2023-04-13,-2.5994401030525864,1681344000000000000
46538579814,2021-03-20,11.203340904796164,1616198400000000000
46644871148,2020-07-02,0.5355715224074515,1593648000000000000
46686659592,2021-02-01,-1.8800441561645584,1612137600000000000
46743057655,2019-04-27,25.54129108040985,1556323200000000000
46753229403,2022-09-09,25.0667868586425,1662681600000000000
46758430444,2019-12-13,1.0736098144068364,1576195200000000000
46844621547,2020-05-01,-35.42178735464205,1588291200000000000
46855039447,2021-06-26,21.30320922533656,1624665600000000000
46916424628,2023-02-24,-9.370433537251643,1677196800000000000
46977279990,2022-04-01,1.2524006202060036,1648771200000000000
47012289010,2023-04-27,4.872355605432915,1682553600000000000
47013800903,2021-03-29,27.531023221363114,1616976000000000000
47039139943,2021-03-24,-3.8095703698460284,1616544000000000000
47052259714,2021-07-12,20.80900002909965,1626048000000000000
47071525677,2022-10-11,1.5456219004481113,1665446400000000000
47071525677,2022-10-11,1.5456219004481113,1665446400000000000
47098850901,2021-09-15,-4.94108716433675,1631664000000000000
47110715741,2023-09-18,0.747004076852761,1694995200000000000
47133176735,2022-07-05,3.440114637012357,1656979200000000000
47154925177,2019-05-18,14.635649576116464,1558137600000000000
47191470471,2020-07-21,1.4896607664412613,1595289600000000000
47197211182,2021-03-19,-13.794282423605978,1616112000000000000
